date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:34:21	25206/25206	---MC-	200	added ('OK')	image/png	etag:%229d6293163fa09d622ceae9f31ab8eaa7%22	https://framerusercontent.com/images/oliq7YuxQPuTIe4Yfk95NI7G1hs.png?scale-down-to=512&width=1144&height=792%20512w,https://framerusercontent.com/images/oliq7YuxQPuTIe4Yfk95NI7G1hs.png?scale-down-to=1024&width=1144&height=792%201024w,https://framerusercontent.com/images/oliq7YuxQPuTIe4Yfk95NI7G1hs.png?width=1144&height=792%201144w	C:/My%20Web%20Sites/riva/framerusercontent.com/images/oliq7YuxQPuTIe4Yfk95NI7G1hs3255.png	(from https://riwatemplate.framer.website/projects/forge)
19:34:22	42930/42930	---MC-	200	added ('OK')	image/png	etag:%22d7b7a87bd4d0ede9ddd65fc87245d321%22	https://framerusercontent.com/images/WqhSbKpALu7JV61AM9IF01GU.png?scale-down-to=512&width=1144&height=792%20512w,https://framerusercontent.com/images/WqhSbKpALu7JV61AM9IF01GU.png?scale-down-to=1024&width=1144&height=792%201024w,https://framerusercontent.com/images/WqhSbKpALu7JV61AM9IF01GU.png?width=1144&height=792%201144w	C:/My%20Web%20Sites/riva/framerusercontent.com/images/WqhSbKpALu7JV61AM9IF01GU8a0e.png	(from https://riwatemplate.framer.website/projects/forge)
19:34:25	48783/48783	---MC-	200	added ('OK')	image/png	etag:%220292e8af3f302f3496bdcd5ebd336aca%22	https://framerusercontent.com/images/4JCe2S4qomeL7smLLEUS5fQRdb4.png?scale-down-to=512&width=1144&height=792%20512w,https://framerusercontent.com/images/4JCe2S4qomeL7smLLEUS5fQRdb4.png?scale-down-to=1024&width=1144&height=792%201024w,https://framerusercontent.com/images/4JCe2S4qomeL7smLLEUS5fQRdb4.png?width=1144&height=792%201144w	C:/My%20Web%20Sites/riva/framerusercontent.com/images/4JCe2S4qomeL7smLLEUS5fQRdb46b14.png	(from https://riwatemplate.framer.website/projects/forge)
19:34:26	55098/55098	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	etag:%229516f40a6f99d21114e5c670cf42716c%22	https://riwatemplate.framer.website/blog	C:/My%20Web%20Sites/riva/riwatemplate.framer.website/blog	(from https://riwatemplate.framer.website/)
19:34:26	471534/471534	---M-Z	200	added ('OK')	text/html	etag:%229ba5e599193345c9d61632d9fe76065b%22	https://riwatemplate.framer.website/blog/branding-in-the-age-of-speed	C:/My%20Web%20Sites/riva/riwatemplate.framer.website/blog/branding-in-the-age-of-speed.html	(from https://riwatemplate.framer.website/blog/the-rules-of-modern-branding)
19:34:26	107300/107300	---MC-	200	added ('OK')	image/png	etag:%227964ddd699c464978e1605933f04c2c5%22	https://framerusercontent.com/images/YtwHXcpQMxBKEr6UO40YCVRou8.png?width=564&height=868	C:/My%20Web%20Sites/riva/framerusercontent.com/images/YtwHXcpQMxBKEr6UO40YCVRou8832d.png	(from https://riwatemplate.framer.website/blog/the-rules-of-modern-branding)
19:34:27	470762/470762	---M-Z	200	added ('OK')	text/html	etag:%22cd033a26846634488ab362c416e3beeb%22	https://riwatemplate.framer.website/blog/the-role-of-motion-in-brand-perception	C:/My%20Web%20Sites/riva/riwatemplate.framer.website/blog/the-role-of-motion-in-brand-perception.html	(from https://riwatemplate.framer.website/blog/the-rules-of-modern-branding)
19:34:27	61599/61599	---MC-	200	added ('OK')	image/png	etag:%22bb4df39f020d4fbd402a7d0439fdba13%22	https://framerusercontent.com/images/wmmVhUQZl5IO9yDguRLEGMsik.png?width=564&height=868	C:/My%20Web%20Sites/riva/framerusercontent.com/images/wmmVhUQZl5IO9yDguRLEGMsik832d.png	(from https://riwatemplate.framer.website/blog/the-rules-of-modern-branding)
19:34:28	107300/107300	---MC-	200	added ('OK')	image/png	etag:%227964ddd699c464978e1605933f04c2c5%22	https://framerusercontent.com/images/YtwHXcpQMxBKEr6UO40YCVRou8.png?width=564&height=868%20564w	C:/My%20Web%20Sites/riva/framerusercontent.com/images/YtwHXcpQMxBKEr6UO40YCVRou8284d.png	(from https://riwatemplate.framer.website/blog/the-rules-of-modern-branding)
19:34:34	61599/61599	---MC-	200	added ('OK')	image/png	etag:%22bb4df39f020d4fbd402a7d0439fdba13%22	https://framerusercontent.com/images/wmmVhUQZl5IO9yDguRLEGMsik.png?width=564&height=868%20564w	C:/My%20Web%20Sites/riva/framerusercontent.com/images/wmmVhUQZl5IO9yDguRLEGMsik284d.png	(from https://riwatemplate.framer.website/blog/the-rules-of-modern-branding)
19:34:39	101079/101079	---MC-	200	added ('OK')	image/png	etag:%22e5196ab32fb252bd3cd165130f660e34%22	https://framerusercontent.com/images/k3dBfPfWaFCsWqPbO4V0wlpjAYA.png?scale-down-to=512&width=2374&height=1345%20512w,https://framerusercontent.com/images/k3dBfPfWaFCsWqPbO4V0wlpjAYA.png?scale-down-to=1024&width=2374&height=1345%201024w,https://framerusercontent.com/images/k3dBfPfWaFCsWqPbO4V0wlpjAYA.png?scale-down-to=2048&width=2374&height=1345%202048w,https://framerusercontent.com/images/k3dBfPfWaFCsWqPbO4V0wlpjAYA.png?width=2374&height=1345%202374w	C:/My%20Web%20Sites/riva/framerusercontent.com/images/k3dBfPfWaFCsWqPbO4V0wlpjAYA38d6.png	(from https://riwatemplate.framer.website/about/photo-moments)
19:34:39	1681423/1681423	---MC-	200	added ('OK')	image/png	etag:%22a9737be4540a7c2498bf9c4d4c8c0e6c%22	https://framerusercontent.com/images/gqNOYSvgFevvhJAkEaOBokZVvU.png?width=2400&height=1808	C:/My%20Web%20Sites/riva/framerusercontent.com/images/gqNOYSvgFevvhJAkEaOBokZVvUaaf1.png	(from https://riwatemplate.framer.website/about/photo-moments)
19:34:41	83703/83703	---MC-	200	added ('OK')	image/png	etag:%22e796b7c785c8f3fc9452593f16c05596%22	https://framerusercontent.com/images/gqNOYSvgFevvhJAkEaOBokZVvU.png?scale-down-to=512&width=2400&height=1808%20512w,https://framerusercontent.com/images/gqNOYSvgFevvhJAkEaOBokZVvU.png?scale-down-to=1024&width=2400&height=1808%201024w,https://framerusercontent.com/images/gqNOYSvgFevvhJAkEaOBokZVvU.png?scale-down-to=2048&width=2400&height=1808%202048w,https://framerusercontent.com/images/gqNOYSvgFevvhJAkEaOBokZVvU.png?width=2400&height=1808%202400w	C:/My%20Web%20Sites/riva/framerusercontent.com/images/gqNOYSvgFevvhJAkEaOBokZVvU5eed.png	(from https://riwatemplate.framer.website/about/photo-moments)
19:34:43	75913/75913	---MC-	200	added ('OK')	image/png	etag:%22487cee260da76deb80416b153ff068bf%22	https://framerusercontent.com/images/8xhcvhaLytBoWLz0n7560eE8aDE.png?width=564&height=868	C:/My%20Web%20Sites/riva/framerusercontent.com/images/8xhcvhaLytBoWLz0n7560eE8aDE832d.png	(from https://riwatemplate.framer.website/blog/branding-in-the-age-of-speed)
19:34:44	470748/470748	---M-Z	200	added ('OK')	text/html	etag:%223dbf333bb07b4986dc870db689039f30%22	https://riwatemplate.framer.website/blog/designing-brands-that-scale	C:/My%20Web%20Sites/riva/riwatemplate.framer.website/blog/designing-brands-that-scale.html	(from https://riwatemplate.framer.website/blog/branding-in-the-age-of-speed)
19:34:45	75913/75913	---MC-	200	added ('OK')	image/png	etag:%22487cee260da76deb80416b153ff068bf%22	https://framerusercontent.com/images/8xhcvhaLytBoWLz0n7560eE8aDE.png?width=564&height=868%20564w	C:/My%20Web%20Sites/riva/framerusercontent.com/images/8xhcvhaLytBoWLz0n7560eE8aDE284d.png	(from https://riwatemplate.framer.website/blog/branding-in-the-age-of-speed)
